t,u,w,q,theta,alpha_deg,V_mps,de_cmd_deg,saturated
3.1400,-53.0206,22.6921,2.4182,5.2079,13.5000,-32.9016,-15.0000,1
3.1450,-53.1395,22.7174,2.4176,5.2200,13.5000,-33.0206,-15.0000,1
3.1500,-53.2584,22.7427,2.4169,5.2321,13.5000,-33.1395,-15.0000,1
3.1550,-53.3772,22.7679,2.4163,5.2442,13.5000,-33.2584,-15.0000,1
3.1600,-53.4959,22.7932,2.4156,5.2563,13.5000,-33.3772,-15.0000,1
3.1650,-53.6146,22.8184,2.4150,5.2684,13.5000,-33.4959,-15.0000,1
3.1700,-53.7332,22.8437,2.4144,5.2804,13.5000,-33.6146,-15.0000,1
3.1750,-53.8518,22.8689,2.4137,5.2925,13.5000,-33.7332,-15.0000,1
3.1800,-53.9703,22.8941,2.4131,5.3046,13.5000,-33.8518,-15.0000,1
3.1850,-54.0888,22.9193,2.4124,5.3166,13.5000,-33.9703,-15.0000,1
3.1900,-54.2071,22.9445,2.4118,5.3287,13.5000,-34.0888,-15.0000,1
3.1950,-54.3255,22.9696,2.4111,5.3408,13.5000,-34.2071,-15.0000,1
3.2000,-54.4438,22.9948,2.4105,5.3528,13.5000,-34.3255,-15.0000,1
3.2050,-54.5620,23.0199,2.4098,5.3649,13.5000,-34.4438,-15.0000,1
3.2100,-54.6801,23.0451,2.4092,5.3769,13.5000,-34.5620,-15.0000,1
3.2150,-54.7982,23.0702,2.4086,5.3890,13.5000,-34.6801,-15.0000,1
3.2200,-54.9163,23.0953,2.4079,5.4010,13.5000,-34.7982,-15.0000,1
3.2250,-55.0343,23.1204,2.4073,5.4130,13.5000,-34.9163,-15.0000,1
3.2300,-55.1522,23.1455,2.4066,5.4251,13.5000,-35.0343,-15.0000,1
3.2350,-55.2701,23.1705,2.4060,5.4371,13.5000,-35.1522,-15.0000,1
3.2400,-55.3879,23.1956,2.4054,5.4491,13.5000,-35.2701,-15.0000,1
3.2450,-55.5056,23.2206,2.4047,5.4612,13.5000,-35.3879,-15.0000,1
3.2500,-55.6233,23.2457,2.4041,5.4732,13.5000,-35.5056,-15.0000,1
3.2550,-55.7410,23.2707,2.4034,5.4852,13.5000,-35.6233,-15.0000,1
3.2600,-55.8586,23.2957,2.4028,5.4972,13.5000,-35.7410,-15.0000,1
3.2650,-55.9761,23.3207,2.4022,5.5092,13.5000,-35.8586,-15.0000,1
3.2700,-56.0935,23.3456,2.4015,5.5213,13.5000,-35.9761,-15.0000,1
3.2750,-56.2110,23.3706,2.4009,5.5333,13.5000,-36.0935,-15.0000,1
3.2800,-56.3283,23.3956,2.4002,5.5453,13.5000,-36.2110,-15.0000,1
3.2850,-56.4456,23.4205,2.3996,5.5573,13.5000,-36.3283,-15.0000,1
3.2900,-56.5628,23.4454,2.3990,5.5693,13.5000,-36.4456,-15.0000,1
3.2950,-56.6800,23.4704,2.3983,5.5813,13.5000,-36.5628,-15.0000,1
3.3000,-56.7971,23.4953,2.3977,5.5933,13.5000,-36.6800,-15.0000,1
3.3050,-56.9142,23.5202,2.3971,5.6052,13.5000,-36.7971,-15.0000,1
3.3100,-57.0312,23.5450,2.3964,5.6172,13.5000,-36.9142,-15.0000,1
3.3150,-57.1481,23.5699,2.3958,5.6292,13.5000,-37.0312,-15.0000,1
3.3200,-57.2650,23.5948,2.3951,5.6412,13.5000,-37.1481,-15.0000,1
3.3250,-57.3818,23.6196,2.3945,5.6532,13.5000,-37.2650,-15.0000,1
3.3300,-57.4986,23.6444,2.3939,5.6651,13.5000,-37.3818,-15.0000,1
3.3350,-57.6153,23.6693,2.3932,5.6771,13.5000,-37.4986,-15.0000,1
3.3400,-57.7320,23.6941,2.3926,5.6891,13.5000,-37.6153,-15.0000,1
3.3450,-57.8486,23.7189,2.3920,5.7010,13.5000,-37.7320,-15.0000,1
3.3500,-57.9651,23.7436,2.3913,5.7130,13.5000,-37.8486,-15.0000,1
3.3550,-58.0816,23.7684,2.3907,5.7249,13.5000,-37.9651,-15.0000,1
3.3600,-58.1980,23.7932,2.3901,5.7369,13.5000,-38.0816,-15.0000,1
3.3650,-58.3144,23.8179,2.3894,5.7489,13.5000,-38.1980,-15.0000,1
3.3700,-58.4307,23.8426,2.3888,5.7608,13.5000,-38.3144,-15.0000,1
3.3750,-58.5470,23.8674,2.3882,5.7727,13.5000,-38.4307,-15.0000,1
3.3800,-58.6632,23.8921,2.3875,5.7847,13.5000,-38.5470,-15.0000,1
3.3850,-58.7793,23.9168,2.3869,5.7966,13.5000,-38.6632,-15.0000,1
3.3900,-58.8954,23.9415,2.3863,5.8086,13.5000,-38.7793,-15.0000,1
3.3950,-59.0114,23.9661,2.3857,5.8205,13.5000,-38.8954,-15.0000,1
3.4000,-59.1274,23.9908,2.3850,5.8324,13.5000,-39.0114,-15.0000,1
3.4050,-59.2433,24.0154,2.3844,5.8443,13.5000,-39.1274,-15.0000,1
3.4100,-59.3592,24.0401,2.3838,5.8563,13.5000,-39.2433,-15.0000,1
3.4150,-59.4750,24.0647,2.3831,5.8682,13.5000,-39.3592,-15.0000,1
3.4200,-59.5907,24.0893,2.3825,5.8801,13.5000,-39.4750,-15.0000,1
3.4250,-59.7064,24.1139,2.3819,5.8920,13.5000,-39.5907,-15.0000,1
3.4300,-59.8220,24.1385,2.3812,5.9039,13.5000,-39.7064,-15.0000,1
3.4350,-59.9376,24.1631,2.3806,5.9158,13.5000,-39.8220,-15.0000,1
3.4400,-60.0531,24.1876,2.3800,5.9277,13.5000,-39.9376,-15.0000,1
3.4450,-60.1686,24.2122,2.3794,5.9396,13.5000,-40.0531,-15.0000,1
3.4500,-60.2840,24.2367,2.3787,5.9515,13.5000,-40.1686,-15.0000,1
3.4550,-60.3993,24.2612,2.3781,5.9634,13.5000,-40.2840,-15.0000,1
3.4600,-60.5146,24.2857,2.3775,5.9753,13.5000,-40.3993,-15.0000,1
3.4650,-60.6298,24.3102,2.3769,5.9872,13.5000,-40.5146,-15.0000,1
3.4700,-60.7450,24.3347,2.3762,5.9991,13.5000,-40.6298,-15.0000,1
3.4750,-60.8601,24.3592,2.3756,6.0110,13.5000,-40.7450,-15.0000,1
3.4800,-60.9752,24.3837,2.3750,6.0228,13.5000,-40.8601,-15.0000,1
3.4850,-61.0902,24.4081,2.3744,6.0347,13.5000,-40.9752,-15.0000,1
3.4900,-61.2051,24.4326,2.3737,6.0466,13.5000,-41.0902,-15.0000,1
3.4950,-61.3200,24.4570,2.3731,6.0585,13.5000,-41.2051,-15.0000,1
3.5000,-61.4348,24.4814,2.3725,6.0703,13.5000,-41.3200,-15.0000,1
3.5050,-61.5496,24.5058,2.3719,6.0822,13.5000,-41.4348,-15.0000,1
3.5100,-61.6643,24.5302,2.3712,6.0940,13.5000,-41.5496,-15.0000,1
3.5150,-61.7790,24.5546,2.3706,6.1059,13.5000,-41.6643,-15.0000,1
3.5200,-61.8936,24.5790,2.3700,6.1178,13.5000,-41.7790,-15.0000,1
3.5250,-62.0081,24.6033,2.3694,6.1296,13.5000,-41.8936,-15.0000,1
3.5300,-62.1226,24.6277,2.3687,6.1415,13.5000,-42.0081,-15.0000,1
3.5350,-62.2371,24.6520,2.3681,6.1533,13.5000,-42.1226,-15.0000,1
3.5400,-62.3515,24.6763,2.3675,6.1651,13.5000,-42.2371,-15.0000,1
3.5450,-62.4658,24.7006,2.3669,6.1770,13.5000,-42.3515,-15.0000,1
3.5500,-62.5801,24.7249,2.3663,6.1888,13.5000,-42.4658,-15.0000,1
3.5550,-62.6943,24.7492,2.3656,6.2006,13.5000,-42.5801,-15.0000,1
3.5600,-62.8084,24.7735,2.3650,6.2125,13.5000,-42.6943,-15.0000,1
3.5650,-62.9225,24.7977,2.3644,6.2243,13.5000,-42.8084,-15.0000,1
3.5700,-63.0366,24.8220,2.3638,6.2361,13.5000,-42.9225,-15.0000,1
3.5750,-63.1505,24.8462,2.3632,6.2479,13.5000,-43.0366,-15.0000,1
3.5800,-63.2645,24.8704,2.3625,6.2597,13.5000,-43.1505,-15.0000,1
3.5850,-63.3784,24.8946,2.3619,6.2716,13.5000,-43.2645,-15.0000,1
3.5900,-63.4922,24.9188,2.3613,6.2834,13.5000,-43.3784,-15.0000,1
3.5950,-63.6059,24.9430,2.3607,6.2952,13.5000,-43.4922,-15.0000,1
3.6000,-63.7196,24.9672,2.3601,6.3070,13.5000,-43.6059,-15.0000,1
3.6050,-63.8333,24.9914,2.3594,6.3188,13.5000,-43.7196,-15.0000,1
3.6100,-63.9469,25.0155,2.3588,6.3306,13.5000,-43.8333,-15.0000,1
3.6150,-64.0604,25.0397,2.3582,6.3424,13.5000,-43.9469,-15.0000,1
3.6200,-64.1739,25.0638,2.3576,6.3542,13.5000,-44.0604,-15.0000,1
3.6250,-64.2873,25.0879,2.3570,6.3660,13.5000,-44.1739,-15.0000,1
3.6300,-64.4007,25.1120,2.3564,6.3777,13.5000,-44.2873,-15.0000,1
3.6350,-64.5140,25.1361,2.3557,6.3895,13.5000,-44.4007,-15.0000,1
3.6400,-64.6273,25.1602,2.3551,6.4013,13.5000,-44.5140,-15.0000,1
3.6450,-64.7405,25.1843,2.3545,6.4131,13.5000,-44.6273,-15.0000,1
3.6500,-64.8536,25.2083,2.3539,6.4248,13.5000,-44.7405,-15.0000,1
3.6550,-64.9667,25.2324,2.3533,6.4366,13.5000,-44.8536,-15.0000,1
3.6600,-65.0798,25.2564,2.3527,6.4484,13.5000,-44.9667,-15.0000,1
3.6650,-65.1927,25.2804,2.3521,6.4601,13.5000,-45.0798,-15.0000,1
3.6700,-65.3057,25.3044,2.3514,6.4719,13.5000,-45.1927,-15.0000,1
3.6750,-65.4185,25.3284,2.3508,6.4837,13.5000,-45.3057,-15.0000,1
3.6800,-65.5313,25.3524,2.3502,6.4954,13.5000,-45.4185,-15.0000,1
3.6850,-65.6441,25.3764,2.3496,6.5072,13.5000,-45.5313,-15.0000,1
3.6900,-65.7568,25.4003,2.3490,6.5189,13.5000,-45.6441,-15.0000,1
3.6950,-65.8694,25.4243,2.3484,6.5307,13.5000,-45.7568,-15.0000,1
3.7000,-65.9820,25.4482,2.3478,6.5424,13.5000,-45.8694,-15.0000,1
3.7050,-66.0946,25.4722,2.3471,6.5541,13.5000,-45.9820,-15.0000,1
3.7100,-66.2071,25.4961,2.3465,6.5659,13.5000,-46.0946,-15.0000,1
3.7150,-66.3195,25.5200,2.3459,6.5776,13.5000,-46.2071,-15.0000,1
3.7200,-66.4319,25.5439,2.3453,6.5893,13.5000,-46.3195,-15.0000,1
3.7250,-66.5442,25.5678,2.3447,6.6011,13.5000,-46.4319,-15.0000,1
3.7300,-66.6564,25.5916,2.3441,6.6128,13.5000,-46.5442,-15.0000,1
3.7350,-66.7686,25.6155,2.3435,6.6245,13.5000,-46.6564,-15.0000,1
3.7400,-66.8808,25.6393,2.3429,6.6362,13.5000,-46.7686,-15.0000,1
3.7450,-66.9929,25.6632,2.3423,6.6479,13.5000,-46.8808,-15.0000,1
3.7500,-67.1049,25.6870,2.3417,6.6597,13.5000,-46.9929,-15.0000,1
3.7550,-67.2169,25.7108,2.3410,6.6714,13.5000,-47.1049,-15.0000,1
3.7600,-67.3288,25.7346,2.3404,6.6831,13.5000,-47.2169,-15.0000,1
3.7650,-67.4407,25.7584,2.3398,6.6948,13.5000,-47.3288,-15.0000,1
3.7700,-67.5525,25.7821,2.3392,6.7065,13.5000,-47.4407,-15.0000,1
3.7750,-67.6643,25.8059,2.3386,6.7182,13.5000,-47.5525,-15.0000,1
3.7800,-67.7760,25.8297,2.3380,6.7299,13.5000,-47.6643,-15.0000,1
3.7850,-67.8876,25.8534,2.3374,6.7415,13.5000,-47.7760,-15.0000,1
3.7900,-67.9992,25.8771,2.3368,6.7532,13.5000,-47.8876,-15.0000,1
3.7950,-68.1108,25.9008,2.3362,6.7649,13.5000,-47.9992,-15.0000,1
3.8000,-68.2223,25.9245,2.3356,6.7766,13.5000,-48.1108,-15.0000,1
3.8050,-68.3337,25.9482,2.3350,6.7883,13.5000,-48.2223,-15.0000,1
3.8100,-68.4451,25.9719,2.3344,6.7999,13.5000,-48.3337,-15.0000,1
3.8150,-68.5564,25.9956,2.3338,6.8116,13.5000,-48.4451,-15.0000,1
3.8200,-68.6677,26.0192,2.3332,6.8233,13.5000,-48.5564,-15.0000,1
3.8250,-68.7789,26.0429,2.3326,6.8350,13.5000,-48.6677,-15.0000,1
3.8300,-68.8900,26.0665,2.3320,6.8466,13.5000,-48.7789,-15.0000,1
3.8350,-69.0011,26.0901,2.3314,6.8583,13.5000,-48.8900,-15.0000,1
3.8400,-69.1122,26.1137,2.3307,6.8699,13.5000,-49.0011,-15.0000,1
3.8450,-69.2232,26.1373,2.3301,6.8816,13.5000,-49.1122,-15.0000,1
3.8500,-69.3341,26.1609,2.3295,6.8932,13.5000,-49.2232,-15.0000,1
3.8550,-69.4450,26.1845,2.3289,6.9049,13.5000,-49.3341,-15.0000,1
3.8600,-69.5558,26.2081,2.3283,6.9165,13.5000,-49.4450,-15.0000,1
3.8650,-69.6666,26.2316,2.3277,6.9282,13.5000,-49.5558,-15.0000,1
3.8700,-69.7773,26.2552,2.3271,6.9398,13.5000,-49.6666,-15.0000,1
3.8750,-69.8880,26.2787,2.3265,6.9514,13.5000,-49.7773,-15.0000,1
3.8800,-69.9986,26.3022,2.3259,6.9631,13.5000,-49.8880,-15.0000,1
3.8850,-70.1092,26.3257,2.3253,6.9747,13.5000,-49.9986,-15.0000,1
3.8900,-70.2197,26.3492,2.3247,6.9863,13.5000,-50.1092,-15.0000,1
3.8950,-70.3301,26.3727,2.3241,6.9980,13.5000,-50.2197,-15.0000,1
3.9000,-70.4405,26.3962,2.3235,7.0096,13.5000,-50.3301,-15.0000,1
3.9050,-70.5508,26.4196,2.3229,7.0212,13.5000,-50.4405,-15.0000,1
3.9100,-70.6611,26.4431,2.3223,7.0328,13.5000,-50.5508,-15.0000,1
3.9150,-70.7714,26.4665,2.3217,7.0444,13.5000,-50.6611,-15.0000,1
3.9200,-70.8815,26.4899,2.3211,7.0560,13.5000,-50.7714,-15.0000,1
3.9250,-70.9917,26.5133,2.3205,7.0676,13.5000,-50.8815,-15.0000,1
3.9300,-71.1017,26.5367,2.3199,7.0792,13.5000,-50.9917,-15.0000,1
3.9350,-71.2117,26.5601,2.3193,7.0908,13.5000,-51.1017,-15.0000,1
3.9400,-71.3217,26.5835,2.3187,7.1024,13.5000,-51.2117,-15.0000,1
3.9450,-71.4316,26.6069,2.3181,7.1140,13.5000,-51.3217,-15.0000,1
3.9500,-71.5415,26.6302,2.3175,7.1256,13.5000,-51.4316,-15.0000,1
3.9550,-71.6513,26.6536,2.3169,7.1372,13.5000,-51.5415,-15.0000,1
3.9600,-71.7610,26.6769,2.3164,7.1488,13.5000,-51.6513,-15.0000,1
3.9650,-71.8707,26.7002,2.3158,7.1604,13.5000,-51.7610,-15.0000,1
3.9700,-71.9803,26.7235,2.3152,7.1720,13.5000,-51.8707,-15.0000,1
3.9750,-72.0899,26.7468,2.3146,7.1835,13.5000,-51.9803,-15.0000,1
3.9800,-72.1994,26.7701,2.3140,7.1951,13.5000,-52.0899,-15.0000,1
3.9850,-72.3089,26.7934,2.3134,7.2067,13.5000,-52.1994,-15.0000,1
3.9900,-72.4183,26.8167,2.3128,7.2182,13.5000,-52.3089,-15.0000,1
3.9950,-72.5277,26.8399,2.3122,7.2298,13.5000,-52.4183,-15.0000,1
4.0000,-72.6370,26.8632,2.3116,7.2414,13.5000,-52.5277,-15.0000,1
4.0050,-72.7463,26.8864,2.3110,7.2529,13.5000,-52.6370,-15.0000,1
4.0100,-72.8555,26.9096,2.3104,7.2645,13.5000,-52.7463,-15.0000,1
4.0150,-72.9646,26.9328,2.3098,7.2760,13.5000,-52.8555,-15.0000,1
4.0200,-73.0737,26.9560,2.3092,7.2876,13.5000,-52.9646,-15.0000,1
4.0250,-73.1828,26.9792,2.3086,7.2991,13.5000,-53.0737,-15.0000,1
4.0300,-73.2917,27.0024,2.3080,7.3107,13.5000,-53.1828,-15.0000,1
4.0350,-73.4007,27.0255,2.3074,7.3222,13.5000,-53.2917,-15.0000,1
4.0400,-73.5096,27.0487,2.3068,7.3337,13.5000,-53.4007,-15.0000,1
4.0450,-73.6184,27.0718,2.3063,7.3453,13.5000,-53.5096,-15.0000,1
4.0500,-73.7272,27.0949,2.3057,7.3568,13.5000,-53.6184,-15.0000,1
4.0550,-73.8359,27.1181,2.3051,7.3683,13.5000,-53.7272,-15.0000,1
4.0600,-73.9446,27.1412,2.3045,7.3799,13.5000,-53.8359,-15.0000,1
4.0650,-74.0532,27.1643,2.3039,7.3914,13.5000,-53.9446,-15.0000,1
4.0700,-74.1617,27.1873,2.3033,7.4029,13.5000,-54.0532,-15.0000,1
4.0750,-74.2702,27.2104,2.3027,7.4144,13.5000,-54.1617,-15.0000,1
4.0800,-74.3787,27.2335,2.3021,7.4259,13.5000,-54.2702,-15.0000,1
4.0850,-74.4871,27.2565,2.3015,7.4374,13.5000,-54.3787,-15.0000,1
4.0900,-74.5954,27.2795,2.3009,7.4490,13.5000,-54.4871,-15.0000,1
4.0950,-74.7037,27.3026,2.3004,7.4605,13.5000,-54.5954,-15.0000,1
4.1000,-74.8120,27.3256,2.2998,7.4720,13.5000,-54.7037,-15.0000,1
4.1050,-74.9202,27.3486,2.2992,7.4835,13.5000,-54.8120,-15.0000,1
4.1100,-75.0283,27.3716,2.2986,7.4950,13.5000,-54.9202,-15.0000,1
4.1150,-75.1364,27.3946,2.2980,7.5065,13.5000,-55.0283,-15.0000,1
4.1200,-75.2444,27.4175,2.2974,7.5179,13.5000,-55.1364,-15.0000,1
4.1250,-75.3524,27.4405,2.2968,7.5294,13.5000,-55.2444,-15.0000,1
4.1300,-75.4603,27.4634,2.2962,7.5409,13.5000,-55.3524,-15.0000,1
4.1350,-75.5682,27.4864,2.2957,7.5524,13.5000,-55.4603,-15.0000,1
4.1400,-75.6760,27.5093,2.2951,7.5639,13.5000,-55.5682,-15.0000,1
4.1450,-75.7837,27.5322,2.2945,7.5753,13.5000,-55.6760,-15.0000,1
4.1500,-75.8914,27.5551,2.2939,7.5868,13.5000,-55.7837,-15.0000,1
4.1550,-75.9991,27.5780,2.2933,7.5983,13.5000,-55.8914,-15.0000,1
4.1600,-76.1067,27.6009,2.2927,7.6098,13.5000,-55.9991,-15.0000,1
4.1650,-76.2142,27.6237,2.2921,7.6212,13.5000,-56.1067,-15.0000,1
4.1700,-76.3217,27.6466,2.2916,7.6327,13.5000,-56.2142,-15.0000,1
4.1750,-76.4292,27.6694,2.2910,7.6441,13.5000,-56.3217,-15.0000,1
4.1800,-76.5366,27.6923,2.2904,7.6556,13.5000,-56.4292,-15.0000,1
4.1850,-76.6439,27.7151,2.2898,7.6670,13.5000,-56.5366,-15.0000,1
4.1900,-76.7512,27.7379,2.2892,7.6785,13.5000,-56.6439,-15.0000,1
4.1950,-76.8584,27.7607,2.2886,7.6899,13.5000,-56.7512,-15.0000,1
4.2000,-76.9656,27.7835,2.2881,7.7014,13.5000,-56.8584,-15.0000,1
4.2050,-77.0727,27.8062,2.2875,7.7128,13.5000,-56.9656,-15.0000,1
4.2100,-77.1798,27.8290,2.2869,7.7243,13.5000,-57.0727,-15.0000,1
4.2150,-77.2868,27.8518,2.2863,7.7357,13.5000,-57.1798,-15.0000,1
4.2200,-77.3938,27.8745,2.2857,7.7471,13.5000,-57.2868,-15.0000,1
4.2250,-77.5007,27.8972,2.2852,7.7586,13.5000,-57.3938,-15.0000,1
4.2300,-77.6076,27.9200,2.2846,7.7700,13.5000,-57.5007,-15.0000,1
4.2350,-77.7144,27.9427,2.2840,7.7814,13.5000,-57.6076,-15.0000,1
4.2400,-77.8211,27.9654,2.2834,7.7928,13.5000,-57.7144,-15.0000,1
4.2450,-77.9278,27.9881,2.2828,7.8042,13.5000,-57.8211,-15.0000,1
4.2500,-78.0345,28.0107,2.2823,7.8157,13.5000,-57.9278,-15.0000,1
4.2550,-78.1411,28.0334,2.2817,7.8271,13.5000,-58.0345,-15.0000,1
4.2600,-78.2476,28.0560,2.2811,7.8385,13.5000,-58.1411,-15.0000,1
4.2650,-78.3541,28.0787,2.2805,7.8499,13.5000,-58.2476,-15.0000,1
4.2700,-78.4606,28.1013,2.2799,7.8613,13.5000,-58.3541,-15.0000,1
4.2750,-78.5670,28.1239,2.2794,7.8727,13.5000,-58.4606,-15.0000,1
4.2800,-78.6733,28.1465,2.2788,7.8841,13.5000,-58.5670,-15.0000,1
4.2850,-78.7796,28.1691,2.2782,7.8955,13.5000,-58.6733,-15.0000,1
4.2900,-78.8858,28.1917,2.2776,7.9069,13.5000,-58.7796,-15.0000,1
4.2950,-78.9920,28.2143,2.2770,7.9183,13.5000,-58.8858,-15.0000,1
4.3000,-79.0981,28.2369,2.2765,7.9296,13.5000,-58.9920,-15.0000,1
4.3050,-79.2042,28.2594,2.2759,7.9410,13.5000,-59.0981,-15.0000,1
4.3100,-79.3102,28.2820,2.2753,7.9524,13.5000,-59.2042,-15.0000,1
4.3150,-79.4162,28.3045,2.2747,7.9638,13.5000,-59.3102,-15.0000,1
4.3200,-79.5221,28.3270,2.2742,7.9752,13.5000,-59.4162,-15.0000,1
4.3250,-79.6280,28.3495,2.2736,7.9865,13.5000,-59.5221,-15.0000,1
4.3300,-79.7338,28.3720,2.2730,7.9979,13.5000,-59.6280,-15.0000,1
4.3350,-79.8396,28.3945,2.2724,8.0093,13.5000,-59.7338,-15.0000,1
4.3400,-79.9453,28.4170,2.2719,8.0206,13.5000,-59.8396,-15.0000,1
4.3450,-80.0509,28.4394,2.2713,8.0320,13.5000,-59.9453,-15.0000,1
4.3500,-80.1565,28.4619,2.2707,8.0433,13.5000,-60.0509,-15.0000,1
4.3550,-80.2621,28.4843,2.2701,8.0547,13.5000,-60.1565,-15.0000,1
4.3600,-80.3676,28.5068,2.2696,8.0660,13.5000,-60.2621,-15.0000,1
4.3650,-80.4730,28.5292,2.2690,8.0774,13.5000,-60.3676,-15.0000,1
4.3700,-80.5784,28.5516,2.2684,8.0887,13.5000,-60.4730,-15.0000,1
4.3750,-80.6838,28.5740,2.2679,8.1001,13.5000,-60.5784,-15.0000,1
4.3800,-80.7891,28.5964,2.2673,8.1114,13.5000,-60.6838,-15.0000,1
4.3850,-80.8943,28.6188,2.2667,8.1227,13.5000,-60.7891,-15.0000,1
4.3900,-80.9995,28.6411,2.2661,8.1341,13.5000,-60.8943,-15.0000,1
4.3950,-81.1046,28.6635,2.2656,8.1454,13.5000,-60.9995,-15.0000,1
4.4000,-81.2097,28.6858,2.2650,8.1567,13.5000,-61.1046,-15.0000,1
4.4050,-81.3148,28.7081,2.2644,8.1681,13.5000,-61.2097,-15.0000,1
4.4100,-81.4197,28.7305,2.2639,8.1794,13.5000,-61.3148,-15.0000,1
4.4150,-81.5247,28.7528,2.2633,8.1907,13.5000,-61.4197,-15.0000,1
4.4200,-81.6296,28.7751,2.2627,8.2020,13.5000,-61.5247,-15.0000,1
4.4250,-81.7344,28.7974,2.2621,8.2133,13.5000,-61.6296,-15.0000,1
4.4300,-81.8392,28.8196,2.2616,8.2246,13.5000,-61.7344,-15.0000,1
4.4350,-81.9439,28.8419,2.2610,8.2360,13.5000,-61.8392,-15.0000,1
4.4400,-82.0486,28.8642,2.2604,8.2473,13.5000,-61.9439,-15.0000,1
4.4450,-82.1532,28.8864,2.2599,8.2586,13.5000,-62.0486,-15.0000,1
4.4500,-82.2578,28.9086,2.2593,8.2699,13.5000,-62.1532,-15.0000,1
4.4550,-82.3623,28.9309,2.2587,8.2812,13.5000,-62.2578,-15.0000,1
4.4600,-82.4667,28.9531,2.2582,8.2925,13.5000,-62.3623,-15.0000,1
4.4650,-82.5712,28.9753,2.2576,8.3037,13.5000,-62.4667,-15.0000,1
4.4700,-82.6755,28.9975,2.2570,8.3150,13.5000,-62.5712,-15.0000,1
4.4750,-82.7798,29.0196,2.2565,8.3263,13.5000,-62.6755,-15.0000,1
4.4800,-82.8841,29.0418,2.2559,8.3376,13.5000,-62.7798,-15.0000,1
4.4850,-82.9883,29.0640,2.2553,8.3489,13.5000,-62.8841,-15.0000,1
4.4900,-83.0925,29.0861,2.2548,8.3602,13.5000,-62.9883,-15.0000,1
4.4950,-83.1966,29.1082,2.2542,8.3714,13.5000,-63.0925,-15.0000,1
4.5000,-83.3006,29.1304,2.2536,8.3827,13.5000,-63.1966,-15.0000,1
4.5050,-83.4046,29.1525,2.2531,8.3940,13.5000,-63.3006,-15.0000,1
4.5100,-83.5086,29.1746,2.2525,8.4052,13.5000,-63.4046,-15.0000,1
4.5150,-83.6125,29.1967,2.2519,8.4165,13.5000,-63.5086,-15.0000,1
4.5200,-83.7163,29.2187,2.2514,8.4278,13.5000,-63.6125,-15.0000,1
4.5250,-83.8201,29.2408,2.2508,8.4390,13.5000,-63.7163,-15.0000,1
4.5300,-83.9239,29.2629,2.2502,8.4503,13.5000,-63.8201,-15.0000,1
4.5350,-84.0276,29.2849,2.2497,8.4615,13.5000,-63.9239,-15.0000,1
4.5400,-84.1312,29.3070,2.2491,8.4728,13.5000,-64.0276,-15.0000,1
4.5450,-84.2348,29.3290,2.2486,8.4840,13.5000,-64.1312,-15.0000,1
4.5500,-84.3384,29.3510,2.2480,8.4953,13.5000,-64.2348,-15.0000,1
4.5550,-84.4419,29.3730,2.2474,8.5065,13.5000,-64.3384,-15.0000,1
4.5600,-84.5453,29.3950,2.2469,8.5177,13.5000,-64.4419,-15.0000,1
4.5650,-84.6487,29.4170,2.2463,8.5290,13.5000,-64.5453,-15.0000,1
4.5700,-84.7521,29.4389,2.2457,8.5402,13.5000,-64.6487,-15.0000,1
4.5750,-84.8553,29.4609,2.2452,8.5514,13.5000,-64.7521,-15.0000,1
4.5800,-84.9586,29.4829,2.2446,8.5626,13.5000,-64.8553,-15.0000,1
4.5850,-85.0618,29.5048,2.2441,8.5739,13.5000,-64.9586,-15.0000,1
4.5900,-85.1649,29.5267,2.2435,8.5851,13.5000,-65.0618,-15.0000,1
4.5950,-85.2680,29.5486,2.2429,8.5963,13.5000,-65.1649,-15.0000,1
4.6000,-85.3710,29.5705,2.2424,8.6075,13.5000,-65.2680,-15.0000,1
4.6050,-85.4740,29.5924,2.2418,8.6187,13.5000,-65.3710,-15.0000,1
4.6100,-85.5770,29.6143,2.2413,8.6299,13.5000,-65.4740,-15.0000,1
4.6150,-85.6798,29.6362,2.2407,8.6412,13.5000,-65.5770,-15.0000,1
4.6200,-85.7827,29.6581,2.2401,8.6524,13.5000,-65.6798,-15.0000,1
4.6250,-85.8855,29.6799,2.2396,8.6636,13.5000,-65.7827,-15.0000,1
4.6300,-85.9882,29.7018,2.2390,8.6748,13.5000,-65.8855,-15.0000,1
4.6350,-86.0909,29.7236,2.2385,8.6859,13.5000,-65.9882,-15.0000,1
4.6400,-86.1935,29.7454,2.2379,8.6971,13.5000,-66.0909,-15.0000,1
4.6450,-86.2961,29.7672,2.2374,8.7083,13.5000,-66.1935,-15.0000,1
4.6500,-86.3986,29.7890,2.2368,8.7195,13.5000,-66.2961,-15.0000,1
4.6550,-86.5011,29.8108,2.2362,8.7307,13.5000,-66.3986,-15.0000,1
4.6600,-86.6035,29.8326,2.2357,8.7419,13.5000,-66.5011,-15.0000,1
4.6650,-86.7059,29.8544,2.2351,8.7531,13.5000,-66.6035,-15.0000,1
4.6700,-86.8082,29.8761,2.2346,8.7642,13.5000,-66.7059,-15.0000,1
4.6750,-86.9105,29.8979,2.2340,8.7754,13.5000,-66.8082,-15.0000,1
4.6800,-87.0127,29.9196,2.2335,8.7866,13.5000,-66.9105,-15.0000,1
4.6850,-87.1149,29.9413,2.2329,8.7977,13.5000,-67.0127,-15.0000,1
