dt_ms,abs_dt_ms
-6.1513,6.1513
-4.2479,4.2479
-6.0771,6.0771
-0.5222,0.5222
-4.8306,4.8306
2.1158,2.1158
-0.2467,0.2467
13.2960,13.2960
-0.9604,0.9604
3.2157,3.2157
-5.7426,5.7426
-6.0785,6.0785
3.3817,3.3817
0.5079,0.5079
-1.6037,1.6037
2.3276,2.3276
-4.2573,4.2573
-7.3822,7.3822
-2.0045,2.0045
-3.8948,3.8948
-7.5103,7.5103
7.7030,7.7030
5.1253,5.1253
-1.9565,1.9565
4.6042,4.6042
-4.3772,4.3772
-3.0762,3.0762
2.9216,2.9216
5.6803,5.6803
4.0484,4.0484
3.3154,3.3154
2.6939,2.6939
-5.9850,5.9850
-5.1902,5.1902
2.0446,2.0446
8.3208,8.3208
2.6984,2.6984
4.3712,4.3712
6.4105,6.4105
1.5977,1.5977
-2.8608,2.8608
3.0531,3.0531
0.7158,0.7158
5.6122,5.6122
-8.2651,8.2651
-2.0498,2.0498
3.6564,3.6564
-3.0605,3.0605
-3.6412,3.6412
2.6118,2.6118
6.2310,6.2310
2.5936,2.5936
2.6542,2.6542
5.4794,5.4794
-1.3003,1.3003
-2.9805,2.9805
-9.2094,9.2094
-5.9673,5.9673
-2.0216,2.0216
-6.8101,6.8101
-1.2485,1.2485
0.2867,0.2867
1.5725,1.5725
6.2500,6.2500
-0.6654,0.6654
-0.1480,0.1480
7.2827,7.2827
3.0270,3.0270
1.8364,1.8364
-12.5987,12.5987
6.6032,6.6032
-6.1913,6.1913
-5.0485,5.0485
-2.6237,2.6237
9.9645,9.9645
-2.6540,2.6540
6.2942,6.2942
-2.9923,2.9923
0.2389,0.2389
4.7270,4.7270
0.9350,0.9350
1.4345,1.4345
-9.7422,9.7422
-5.0442,5.0442
0.0876,0.0876
0.6603,0.6603
6.4789,6.4789
-2.2159,2.2159
2.4416,2.4416
0.2263,0.2263
-0.2350,0.2350
9.6986,9.6986
2.3361,2.3361
-2.5248,2.5248
-1.1528,1.1528
10.0801,10.0801
8.9986,8.9986
-0.8718,0.8718
6.7266,6.7266
-5.9573,5.9573
-2.6838,2.6838
1.2078,1.2078
-2.6151,2.6151
-12.4989,12.4989
3.2848,3.2848
8.4202,8.4202
0.0102,0.0102
4.9061,4.9061
7.6600,7.6600
0.2510,0.2510
-14.2309,14.2309
1.5082,1.5082
-7.7403,7.7403
-7.3014,7.3014
11.0143,11.0143
-0.6020,0.6020
2.0675,2.0675
4.3103,4.3103
-4.8722,4.8722
0.0442,0.0442
-1.4668,1.4668
0.5908,0.5908
-9.5919,9.5919
2.0442,2.0442
0.3973,0.3973
5.4866,5.4866
-2.9722,2.9722
-1.7877,1.7877
-1.1739,1.1739
-7.4028,7.4028
0.6613,0.6613
-12.6871,12.6871
10.5377,10.5377
-4.3652,4.3652
0.5675,0.5675
9.4338,9.4338
-4.0852,4.0852
-1.6518,1.6518
-4.7211,4.7211
0.4165,0.4165
2.3811,2.3811
1.0502,1.0502
1.8905,1.8905
-1.6327,1.6327
-1.8047,1.8047
-0.5420,0.5420
-6.1978,6.1978
3.6562,3.6562
-10.2572,10.2572
-0.4152,0.4152
9.6778,9.6778
2.3704,2.3704
2.0711,2.0711
-3.0079,3.0079
-4.0669,4.0669
5.1497,5.1497
-6.2238,6.2238
-1.2632,1.2632
-2.6172,2.6172
-6.7678,6.7678
-6.0056,6.0056
-3.7995,3.7995
9.8540,9.8540
-13.7797,13.7797
-0.2259,0.2259
-6.9653,6.9653
-7.0506,7.0506
7.4339,7.4339
-8.0147,8.0147
0.5472,0.5472
2.1047,2.1047
9.2211,9.2211
1.6874,1.6874
0.9250,0.9250
-2.3179,2.3179
6.7446,6.7446
1.5109,1.5109
1.8190,1.8190
0.6776,0.6776
-7.2166,7.2166
0.2519,0.2519
0.9671,0.9671
5.4736,5.4736
-2.5668,2.5668
-11.6557,11.6557
12.0966,12.0966
6.4637,6.4637
-6.8263,6.8263
-4.3925,4.3925
-0.8864,0.8864
-1.7998,1.7998
12.5887,12.5887
0.0764,0.0764
4.8321,4.8321
-0.5662,0.5662
-5.8507,5.8507
1.9352,1.9352
-7.7656,7.7656
5.3267,5.3267
2.4284,2.4284
-3.3380,3.3380
-12.2376,12.2376
-2.9332,2.9332
-0.0391,0.0391
0.2185,0.2185
-0.1804,0.1804
4.8521,4.8521
5.4036,5.4036
2.3670,2.3670
0.5192,0.5192
-1.7959,1.7959
3.3450,3.3450
-6.8903,6.8903
-0.0709,0.0709
14.8665,14.8665
0.1600,0.1600
-6.1169,6.1169
4.6719,4.6719
1.1946,1.1946
-1.5243,1.5243
1.6075,1.6075
2.6349,2.6349
-2.8148,2.8148
9.2455,9.2455
8.9768,8.9768
0.1142,0.1142
-2.6237,2.6237
2.0431,2.0431
1.4733,1.4733
-6.9081,6.9081
-5.4506,5.4506
1.2234,1.2234
-8.9834,8.9834
3.5631,3.5631
1.4431,1.4431
-4.1523,4.1523
7.1012,7.1012
2.4389,2.4389
-2.4874,2.4874
7.1971,7.1971
-1.3694,1.3694
6.1299,6.1299
8.5887,8.5887
5.0262,5.0262
5.1345,5.1345
1.9558,1.9558
-0.2578,0.2578
7.2920,7.2920
-1.5924,1.5924
1.6079,1.6079
-0.9043,0.9043
-1.1989,1.1989
1.8208,1.8208
2.5960,2.5960
-0.5427,0.5427
0.5437,0.5437
2.7956,2.7956
-12.5144,12.5144
-4.5047,4.5047
2.4424,2.4424
3.9157,3.9157
6.7413,6.7413
-10.2686,10.2686
9.0605,9.0605
-0.9676,0.9676
-3.6757,3.6757
-3.0171,3.0171
5.6437,5.6437
2.0942,2.0942
2.1616,2.1616
3.0216,3.0216
11.8687,11.8687
-2.8955,2.8955
4.2258,4.2258
12.6244,12.6244
-2.3947,2.3947
-7.7262,7.7262
-4.1741,4.1741
7.3462,7.3462
0.5270,0.5270
8.8848,8.8848
7.7745,7.7745
-5.7995,5.7995
-2.2848,2.2848
-5.4865,5.4865
-5.9819,5.9819
4.1110,4.1110
-6.4647,6.4647
-6.2012,6.2012
-1.6566,1.6566
-13.1159,13.1159
-3.3582,3.3582
2.0661,2.0661
5.8040,5.8040
-4.2825,4.2825
10.0111,10.0111
0.5184,0.5184
3.9261,3.9261
0.4122,0.4122
-2.8721,2.8721
-7.2704,7.2704
-0.2557,0.2557
-2.4395,2.4395
3.6631,3.6631
-4.9371,4.9371
1.7889,1.7889
13.5849,13.5849
-2.1362,2.1362
2.1955,2.1955
2.9977,2.9977
8.4641,8.4641
1.5852,1.5852
1.2721,1.2721
-5.3025,5.3025
11.5139,11.5139
-7.5347,7.5347
0.9194,0.9194
-3.7442,3.7442
1.8223,1.8223
6.9437,6.9437
-2.3454,2.3454
1.9898,1.9898
-5.2312,5.2312
5.4323,5.4323
4.0716,4.0716
-2.7315,2.7315
0.8363,0.8363
-2.5559,2.5559
-0.0133,0.0133
-1.1823,1.1823
1.9898,1.9898
-6.2806,6.2806
10.4330,10.4330
0.3304,0.3304
-5.0862,5.0862
2.9732,2.9732
-0.7312,0.7312
-5.2161,5.2161
4.9369,4.9369
-5.0616,5.0616
0.7239,0.7239
0.5242,0.5242
3.3973,3.3973
-1.8854,1.8854
-2.7796,2.7796
-7.9659,7.9659
0.9616,0.9616
6.3329,6.3329
6.3025,6.3025
1.8009,1.8009
0.9196,0.9196
-4.5370,4.5370
9.5960,9.5960
11.2645,11.2645
-1.2914,1.2914
-2.7395,2.7395
2.0798,2.0798
6.6543,6.6543
-3.0039,3.0039
2.1009,2.1009
-5.0015,5.0015
-2.5625,2.5625
-0.7516,0.7516
0.6028,0.6028
10.0865,10.0865
-6.9295,6.9295
0.1549,0.1549
3.5314,3.5314
7.9702,7.9702
-2.6652,2.6652
-3.2646,3.2646
1.8801,1.8801
2.4266,2.4266
0.3630,0.3630
-4.5358,4.5358
4.3819,4.3819
5.1553,5.1553
-7.1291,7.1291
-5.6067,5.6067
16.7274,16.7274
2.5621,2.5621
-3.6795,3.6795
2.3064,2.3064
4.1913,4.1913
-2.8359,2.8359
0.9252,0.9252
6.7534,6.7534
-9.2004,9.2004
-1.8591,1.8591
6.2733,6.2733
6.5940,6.5940
-5.8811,5.8811
3.9865,3.9865
3.1967,3.1967
-3.9511,3.9511
5.8896,5.8896
-2.2506,2.2506
-1.2581,1.2581
-2.3895,2.3895
4.7805,4.7805
3.7878,3.7878
-9.7790,9.7790
-8.0995,8.0995
3.8316,3.8316
-5.4420,5.4420
2.3984,2.3984
-3.7145,3.7145
1.2813,1.2813
5.4714,5.4714
-0.2920,0.2920
4.4445,4.4445
6.3417,6.3417
-4.0651,4.0651
-7.3094,7.3094
-0.0005,0.0005
4.8785,4.8785
-3.7012,3.7012
-6.9527,6.9527
2.8707,2.8707
-3.1830,3.1830
-2.4940,2.4940
-4.7535,4.7535
-0.8036,0.8036
14.1415,14.1415
-4.5698,4.5698
-2.3416,2.3416
-4.6053,4.6053
-1.6083,1.6083
-2.1322,2.1322
0.6494,0.6494
-8.6919,8.6919
-10.4686,10.4686
-7.4178,7.4178
-0.6057,0.6057
6.7151,6.7151
3.5654,3.5654
-2.9332,2.9332
-0.0813,0.0813
1.5667,1.5667
-4.4832,4.4832
-11.8849,11.8849
-3.4047,3.4047
0.9352,0.9352
-1.5182,1.5182
9.9211,9.9211
4.1935,4.1935
7.3551,7.3551
-8.8212,8.8212
2.6730,2.6730
1.5444,1.5444
-1.2854,1.2854
7.3368,7.3368
-0.5422,0.5422
11.9960,11.9960
0.3407,0.3407
-1.4373,1.4373
-7.3668,7.3668
-11.3494,11.3494
-2.5897,2.5897
11.4919,11.4919
-6.3970,6.3970
4.9091,4.9091
2.1765,2.1765
-12.2011,12.2011
5.0218,5.0218
-4.6401,4.6401
-3.7944,3.7944
0.5912,0.5912
2.3701,2.3701
9.3398,9.3398
-2.7195,2.7195
4.6804,4.6804
5.0026,5.0026
0.7632,0.7632
-0.2073,0.2073
-4.4456,4.4456
-4.4090,4.4090
-6.9643,6.9643
-0.5127,0.5127
-1.5074,1.5074
5.5458,5.5458
3.3070,3.3070
2.5839,2.5839
2.0503,2.0503
-0.4291,0.4291
-3.2555,3.2555
5.0601,5.0601
-0.1122,0.1122
0.5067,0.5067
8.6756,8.6756
-1.2068,1.2068
-0.2564,0.2564
-1.1361,1.1361
2.4762,2.4762
-5.6775,5.6775
-2.5857,2.5857
-0.7958,0.7958
-10.8907,10.8907
7.0230,7.0230
-0.6792,0.6792
0.6557,0.6557
-9.1311,9.1311
3.2917,3.2917
-5.8594,5.8594
-0.1979,0.1979
-0.5179,0.5179
-0.7521,0.7521
-1.0757,1.0757
7.2999,7.2999
3.5758,3.5758
1.2683,1.2683
-0.3929,0.3929
15.0385,15.0385
-5.8288,5.8288
-1.9879,1.9879
0.6360,0.6360
4.9524,4.9524
-0.0248,0.0248
-2.2526,2.2526
-5.5748,5.5748
6.7035,6.7035
-4.9443,4.9443
0.0946,0.0946
5.1663,5.1663
4.9340,4.9340
6.3722,6.3722
-2.0055,2.0055
-4.3549,4.3549
-6.0253,6.0253
-3.6216,3.6216
4.0980,4.0980
-3.0216,3.0216
3.3312,3.3312
-4.3680,4.3680
-4.0380,4.0380
11.1222,11.1222
0.2339,0.2339
-4.7938,4.7938
-0.2213,0.2213
4.8521,4.8521
9.1108,9.1108
-3.1680,3.1680
-8.1659,8.1659
2.4773,2.4773
-7.9603,7.9603
4.2834,4.2834
0.2873,0.2873
-0.8179,0.8179
-2.6318,2.6318
1.5907,1.5907
-2.3945,2.3945
-6.2387,6.2387
-2.7121,2.7121
0.3988,0.3988
1.5736,1.5736
-2.1458,2.1458
2.1765,2.1765
-0.3797,0.3797
5.3168,5.3168
-3.2043,3.2043
-4.9164,4.9164
5.1086,5.1086
1.0933,1.0933
10.7149,10.7149
5.9963,5.9963
3.2886,3.2886
6.0860,6.0860
-5.9275,5.9275
9.0971,9.0971
-4.2393,4.2393
-9.4611,9.4611
5.6911,5.6911
-0.7470,0.7470
-2.9255,2.9255
6.6907,6.6907
-5.1565,5.1565
-3.6530,3.6530
-3.0156,3.0156
-1.8315,1.8315
-0.7165,0.7165
-6.1026,6.1026
-7.6681,7.6681
1.3665,1.3665
1.4568,1.4568
-1.0347,1.0347
-0.3711,0.3711
4.3817,4.3817
-0.4588,0.4588
4.9763,4.9763
7.0854,7.0854
1.3893,1.3893
1.5354,1.5354
3.3246,3.3246
-6.0414,6.0414
-3.3031,3.3031
-1.7352,1.7352
-7.3325,7.3325
5.0771,5.0771
6.5071,6.5071
2.4285,2.4285
-0.9529,0.9529
2.2530,2.2530
-3.8196,3.8196
8.4669,8.4669
1.5818,1.5818
9.5290,9.5290
2.6268,2.6268
7.5229,7.5229
5.1291,5.1291
0.1584,0.1584
0.4824,0.4824
-9.9023,9.9023
-8.3055,8.3055
2.6608,2.6608
-4.7226,4.7226
-3.2504,3.2504
0.1430,0.1430
-1.2013,1.2013
-1.8875,1.8875
0.2982,0.2982
3.8454,3.8454
0.9473,0.9473
-8.0486,8.0486
-2.8356,2.8356
7.4605,7.4605
16.2290,16.2290
-4.7983,4.7983
-6.9085,6.9085
0.6887,0.6887
9.1608,9.1608
0.4016,0.4016
-5.6556,5.6556
-4.6899,4.6899
8.5721,8.5721
5.8821,5.8821
4.7636,4.7636
4.1628,4.1628
1.7605,1.7605
-1.7197,1.7197
3.1843,3.1843
2.1674,2.1674
-8.9912,8.9912
-4.3541,4.3541
2.6104,2.6104
-5.7201,5.7201
0.8658,0.8658
0.3213,0.3213
-8.9877,8.9877
-7.6495,7.6495
7.0750,7.0750
-8.3242,8.3242
-3.7395,3.7395
11.2107,11.2107
-0.1273,0.1273
3.7508,3.7508
4.0092,4.0092
-2.9588,2.9588
3.4727,3.4727
3.0790,3.0790
-2.5976,2.5976
0.7874,0.7874
7.9303,7.9303
-0.1679,0.1679
2.9973,2.9973
-11.2757,11.2757
1.4233,1.4233
3.6559,3.6559
1.1006,1.1006
1.7898,1.7898
-3.1482,3.1482
-8.1692,8.1692
4.4000,4.4000
-0.2545,0.2545
-0.8182,0.8182
-1.4311,1.4311
-3.4852,3.4852
11.6798,11.6798
0.3322,0.3322
-3.4723,3.4723
-5.5153,5.5153
-0.4223,0.4223
-8.7444,8.7444
5.1016,5.1016
-3.7542,3.7542
-2.2455,2.2455
7.3052,7.3052
-0.7185,0.7185
-0.3653,0.3653
-1.0235,1.0235
4.7646,4.7646
1.9770,1.9770
-2.9622,2.9622
0.6178,0.6178
-0.3572,0.3572
0.5626,0.5626
-1.6138,1.6138
2.8031,2.8031
-2.4284,2.4284
12.4582,12.4582
2.8429,2.8429
-0.3131,0.3131
-0.9760,0.9760
-0.6324,0.6324
-4.7614,4.7614
-6.8372,6.8372
8.0853,8.0853
10.8179,10.8179
3.1104,3.1104
0.7762,0.7762
6.5824,6.5824
10.3867,10.3867
3.7636,3.7636
-1.9136,1.9136
2.2328,2.2328
4.9307,4.9307
1.7681,1.7681
2.5287,2.5287
0.4964,0.4964
-0.1108,0.1108
1.3487,1.3487
-3.8244,3.8244
-2.9942,2.9942
3.4823,3.4823
-4.6535,4.6535
7.7130,7.7130
10.2330,10.2330
1.5920,1.5920
-6.2056,6.2056
-3.1095,3.1095
-0.3459,0.3459
1.2252,1.2252
4.0153,4.0153
1.0329,1.0329
2.6529,2.6529
9.8923,9.8923
-6.9285,6.9285
-4.7305,4.7305
2.1740,2.1740
-0.8022,0.8022
-12.2446,12.2446
8.4451,8.4451
-2.9962,2.9962
-5.6720,5.6720
8.1578,8.1578
10.4518,10.4518
-2.5151,2.5151
-2.3368,2.3368
-0.7711,0.7711
-2.4038,2.4038
4.2020,4.2020
8.0318,8.0318
3.2346,3.2346
4.7757,4.7757
-0.2836,0.2836
-10.4266,10.4266
3.9398,3.9398
-3.8278,3.8278
1.8796,1.8796
2.9678,2.9678
-0.9145,0.9145
10.3193,10.3193
-7.1020,7.1020
-2.2985,2.2985
2.9652,2.9652
-1.2456,1.2456
0.6690,0.6690
0.5012,0.5012
-5.2935,5.2935
-8.4337,8.4337
2.2021,2.2021
2.7826,2.7826
-0.0372,0.0372
7.1604,7.1604
3.9930,3.9930
0.7294,0.7294
0.1771,0.1771
-4.3603,4.3603
-5.5845,5.5845
-4.4168,4.4168
1.2080,1.2080
-4.0239,4.0239
0.1882,0.1882
1.7094,1.7094
-0.4834,0.4834
4.8317,4.8317
4.0717,4.0717
-1.2189,1.2189
1.5005,1.5005
6.7169,6.7169
-6.1053,6.1053
5.1139,5.1139
2.6389,2.6389
-5.7153,5.7153
-15.5160,15.5160
-4.0166,4.0166
6.6245,6.6245
4.8556,4.8556
13.8047,13.8047
-3.4690,3.4690
-1.6196,1.6196
-7.7461,7.7461
8.7367,8.7367
-4.7555,4.7555
-6.8279,6.8279
3.3963,3.3963
-5.4628,5.4628
-2.1134,2.1134
1.5341,1.5341
-7.1287,7.1287
-4.7616,4.7616
-2.0866,2.0866
-2.7490,2.7490
0.9216,0.9216
-1.9969,1.9969
-1.1690,1.1690
8.1221,8.1221
0.1911,0.1911
-7.2706,7.2706
6.3948,6.3948
0.5663,0.5663
-7.1917,7.1917
6.1844,6.1844
6.5831,6.5831
7.8813,7.8813
-12.1644,12.1644
-14.5202,14.5202
1.4839,1.4839
1.1952,1.1952
6.2348,6.2348
-1.9517,1.9517
-6.8429,6.8429
3.6359,3.6359
-5.5664,5.5664
-8.1075,8.1075
-5.7440,5.7440
5.3366,5.3366
6.6093,6.6093
-1.7961,1.7961
-2.7442,2.7442
2.0297,2.0297
5.7609,5.7609
-1.1251,1.1251
0.1134,0.1134
5.7858,5.7858
0.2254,0.2254
-14.0836,14.0836
-0.7771,0.7771
5.4354,5.4354
2.6223,2.6223
-0.3528,0.3528
-1.6611,1.6611
3.1871,3.1871
9.7990,9.7990
-4.9038,4.9038
-3.3405,3.3405
0.9014,0.9014
3.3857,3.3857
8.5877,8.5877
4.7038,4.7038
1.7101,1.7101
-2.4448,2.4448
-4.2718,4.2718
11.9902,11.9902
-15.5050,15.5050
5.3318,5.3318
-4.8377,4.8377
-12.5421,12.5421
3.6954,3.6954
-7.7374,7.7374
-5.0190,5.0190
-4.6900,4.6900
6.3860,6.3860
6.3167,6.3167
-4.0779,4.0779
-5.6293,5.6293
-6.5954,6.5954
-10.3778,10.3778
-0.3431,0.3431
-4.1039,4.1039
1.9208,1.9208
4.0498,4.0498
6.0318,6.0318
-0.8956,0.8956
2.9610,2.9610
5.5650,5.5650
-4.6996,4.6996
9.9860,9.9860
1.2832,1.2832
3.6689,3.6689
2.6203,2.6203
0.4197,0.4197
-4.8104,4.8104
0.1250,0.1250
-1.5309,1.5309
-6.3547,6.3547
4.4385,4.4385
6.1734,6.1734
2.7975,2.7975
-8.7381,8.7381
-5.9269,5.9269
-7.0451,7.0451
-9.1995,9.1995
11.6076,11.6076
7.4612,7.4612
-3.7590,3.7590
-2.5471,2.5471
2.5956,2.5956
0.5651,0.5651
-0.3509,0.3509
3.3823,3.3823
3.5612,3.5612
-4.5854,4.5854
5.2409,5.2409
-3.8776,3.8776
-6.1222,6.1222
-8.1469,8.1469
7.5213,7.5213
0.4394,0.4394
1.1592,1.1592
5.8746,5.8746
1.4851,1.4851
3.7623,3.7623
-4.2856,4.2856
3.2839,3.2839
0.2435,0.2435
7.7445,7.7445
2.7301,2.7301
0.4879,0.4879
-1.2646,1.2646
0.0501,0.0501
-2.2833,2.2833
2.9257,2.9257
0.0417,0.0417
-8.4918,8.4918
-7.2293,7.2293
1.6055,1.6055
-1.1012,1.1012
-4.3243,4.3243
0.3887,0.3887
0.3584,0.3584
-5.1028,5.1028
-0.0231,0.0231
-3.5242,3.5242
0.6689,0.6689
-6.2367,6.2367
6.8914,6.8914
3.2526,3.2526
-2.5087,2.5087
3.1583,3.1583
-7.3756,7.3756
-12.7334,12.7334
4.9530,4.9530
-2.5190,2.5190
9.1524,9.1524
-1.3294,1.3294
-2.4740,2.4740
1.0928,1.0928
3.4257,3.4257
-13.1075,13.1075
-2.2558,2.2558
-4.0945,4.0945
1.5264,1.5264
14.8505,14.8505
1.5474,1.5474
14.5148,14.5148
-1.7610,1.7610
3.4785,3.4785
8.3406,8.3406
-7.5236,7.5236
-3.6868,3.6868
-0.9372,0.9372
-3.6952,3.6952
0.5353,0.5353
-1.1786,1.1786
9.1624,9.1624
-4.7719,4.7719
0.9321,0.9321
-13.8831,13.8831
-1.8513,1.8513
4.8214,4.8214
10.0601,10.0601
1.2710,1.2710
-1.7212,1.7212
1.8485,1.8485
5.7945,5.7945
-4.0533,4.0533
-5.7695,5.7695
-7.3905,7.3905
8.8939,8.8939
3.2963,3.2963
-1.4619,1.4619
-8.4839,8.4839
7.2176,7.2176
-1.5865,1.5865
-5.3840,5.3840
0.8816,0.8816
-3.2838,3.2838
2.0372,2.0372
-5.0863,5.0863
1.9214,1.9214
-2.3268,2.3268
-2.2583,2.2583
-3.6600,3.6600
-0.0052,0.0052
0.6807,0.6807
-0.1134,0.1134
3.4454,3.4454
-7.1420,7.1420
-3.5085,3.5085
2.4015,2.4015
6.1201,6.1201
5.1462,5.1462
4.7623,4.7623
-3.5330,3.5330
0.2115,0.2115
-2.2722,2.2722
-2.7777,2.7777
7.9855,7.9855
-6.5545,6.5545
3.5776,3.5776
7.2621,7.2621
-3.3195,3.3195
4.3712,4.3712
-2.4900,2.4900
-2.7138,2.7138
7.0014,7.0014
-1.6766,1.6766
6.9203,6.9203
11.0925,11.0925
1.5030,1.5030
-0.9034,0.9034
-5.3660,5.3660
-3.3746,3.3746
-12.5547,12.5547
